article_id,annotator,node,ranges,tokens,label,id
5d04a8d7896a7fea069f6997,A,11,"[[2276, 2490]]","Em 1990, incidentes no jogo entre o Dínamo de Zagreb e o Estrela Vermelha de Belgrado, os clubes mais representativos da Croácia e da Sérvia, constituem simbolicamente o inicio da guerra da independência da Croácia",Fact,191
5d04a8d7896a7fea069f6997,A,15,"[[3031, 3121]]",Não está em causa a realização do jogo Sérvia/Albânia por ser classificado de “alto risco”,Value,192
5d04a8d7896a7fea069f6997,A,16,"[[3123, 3176]]",Se assim fosse muitos outros jogos não se realizariam,Value,193
5d04a8d7896a7fea069f6997,A,18,"[[4726, 4754]]",não se joga apenas por jogar,Value,194
5d04a8d7896a7fea069f6997,A,19,"[[4634, 4714]]","não são apenas as equipas que estão em causa, mas também as comunidades e nações",Value,195
5d04a8d7896a7fea069f6997,A,21,"[[4274, 4374]]",seria inevitável não haver uma dimensão política a mediar esta forma de relacionamento internacional,Value,196
5d04a8d7896a7fea069f6997,A,22,"[[4168, 4205]]",globalização da competição desportiva,Value,197
5d04a8d7896a7fea069f6997,A,23,"[[4208, 4272]]",o consequente encontro de equipas que representam Estados-nações,Value,198
5d04a8d7896a7fea069f6997,B,0,"[[0, 50]]",O futebol sempre foi um jogo aparentemente simples,Value,199
5d04a8d7896a7fea069f6997,B,1,"[[52, 69]]",Jogado com os pés,Fact,200
5d04a8d7896a7fea069f6997,B,2,"[[71, 119]]",duas equipas de onze jogadores disputam uma bola,Fact,201
5d04a8d7896a7fea069f6997,B,3,"[[120, 156]]",em conformidade com dezassete regras,Fact,202
5d04a8d7896a7fea069f6997,B,4,"[[158, 225]]",Ganha o jogo quem introduzir mais vezes a bola na baliza adversária,Fact,203
5d04a8d7896a7fea069f6997,B,6,"[[376, 461]]",os responsáveis pela gestão do futebol sempre proclamaram a modalidade como apolítica,Value,204
5d04a8d7896a7fea069f6997,B,7,"[[291, 374]]","Baseando-se nessa simplicidade, bem como em valores de ética desportiva e fair-play",Value,205
5d04a8d7896a7fea069f6997,B,9,"[[1075, 1154]]",A história do futebol está cheia de episódios semelhantes ao ocorrido na Sérvia,Value,206
5d04a8d7896a7fea069f6997,B,10,"[[1156, 1307]]","Logo em 1934, na segunda edição do campeonato do mundo, disputado em Itália, Mussolini utilizou a seleção transalpina para fazer a apologia do fascismo",Fact,207
5d04a8d7896a7fea069f6997,B,11,"[[1309, 1595]]","Em 1937, em Espanha, perante o avanço de Franco, vários jogadores bascos desertaram dos seus clubes e formaram uma equipa pretensamente representativa do País Basco, com o objetivo de disputarem vários jogos internacionais e assim recolherem fundos e chamarem a atenção para a sua causa",Fact,208
5d04a8d7896a7fea069f6997,B,12,"[[1597, 1767]]","Em 1958, trinta e dois jogadores de origem argelina abandonaram a França e os clubes em que jogavam e constituíram a “seleção” da Frente de Libertação Nacional da Argélia",Fact,209
5d04a8d7896a7fea069f6997,B,13,"[[1769, 1939]]","Em 1969, numa sequência de jogos entre El Salvador e as Honduras, a hostilidade entre os dois países resultou numa guerra de quatro dias que vitimou cerca de 6000 pessoas",Fact,210
5d04a8d7896a7fea069f6997,B,14,"[[1941, 2111]]","Nesse mesmo ano, em Portugal, a final da Taça no Estádio Nacional foi convertida em cenário de contestação ao Estado Novo por parte da Académica de Coimbra e seus adeptos",Fact,211
5d04a8d7896a7fea069f6997,B,15,"[[2113, 2274]]","Em 1986, quando a Argentina eliminou a Inglaterra no Mundial do México, os dois golos de Maradona tiveram o sabor da vingança pela derrota na guerra das Malvinas",Fact,212
5d04a8d7896a7fea069f6997,B,16,"[[2276, 2490]]","Em 1990, incidentes no jogo entre o Dínamo de Zagreb e o Estrela Vermelha de Belgrado, os clubes mais representativos da Croácia e da Sérvia, constituem simbolicamente o inicio da guerra da independência da Croácia",Fact,213
5d04a8d7896a7fea069f6997,B,18,"[[2588, 2614]]",Cientes desta “intimidade”,Value,214
5d04a8d7896a7fea069f6997,B,19,"[[2616, 2649], [2708, 2797]]","a UEFA, já nesta época de 2014/15 determinou que não se realizassem jogos das competições europeias em território israelita",Fact,215
5d04a8d7896a7fea069f6997,B,20,"[[2800, 2877]]",condicionou o sorteio para que clubes ucranianos e russos não se encontrassem,Fact,216
5d04a8d7896a7fea069f6997,B,21,"[[2651, 2706]]",em face de vários cenários de tensão política e militar,Value,217
5d04a8d7896a7fea069f6997,B,22,"[[2879, 3028]]","Também para a qualificação do Euro 2016 o sorteio foi condicionado para que Arménia e Azerbeijão, bem como Espanha e Gibraltar, não jogassem entre si",Fact,218
5d04a8d7896a7fea069f6997,B,26,"[[3031, 3121]]",Não está em causa a realização do jogo Sérvia/Albânia por ser classificado de “alto risco”,Value,219
5d04a8d7896a7fea069f6997,B,27,"[[3123, 3176]]",Se assim fosse muitos outros jogos não se realizariam,Value,220
5d04a8d7896a7fea069f6997,B,28,"[[3184, 3264]]",a rivalidade e a tensão que lhes estão associadas também os classificam como tal,Value,221
5d04a8d7896a7fea069f6997,B,31,"[[3266, 3361]]",O que está em causa é a afirmação recorrente de que futebol e política não têm qualquer ligação,Value,222
5d04a8d7896a7fea069f6997,B,32,"[[3370, 3400]]",a realidade revela o contrário,Value,223
5d04a8d7896a7fea069f6997,B,34,"[[3623, 3716]]",Retirar a expressão política do futebol é retirar-lhe uma das componentes que lhe dão sentido,Value,224
5d04a8d7896a7fea069f6997,B,35,"[[3739, 3927]]","nos primórdios do movimento olímpico, o barão de Coubertain entendeu que o desporto tinha uma importante função política, nomeadamente ao nível diplomático de promoção da paz internacional",Value(+),225
5d04a8d7896a7fea069f6997,B,37,"[[4166, 4205]]",a globalização da competição desportiva,Fact,226
5d04a8d7896a7fea069f6997,B,38,"[[4208, 4272]]",o consequente encontro de equipas que representam Estados-nações,Fact,227
5d04a8d7896a7fea069f6997,B,39,"[[4274, 4374]]",seria inevitável não haver uma dimensão política a mediar esta forma de relacionamento internacional,Value,228
5d04a8d7896a7fea069f6997,B,40,"[[3997, 4137]]","dificilmente se supunha que a interação ocorresse em sentido contrário, ou seja, que fosse a política a condicionar negativamente o desporto",Value,229
5d04a8d7896a7fea069f6997,B,43,"[[4726, 4754]]",não se joga apenas por jogar,Value,230
5d04a8d7896a7fea069f6997,B,44,"[[4756, 4790]]",joga-se em representação de alguém,Value,231
5d04a8d7896a7fea069f6997,B,45,"[[4792, 4912]]","contra adversários construídos e reconstruídos em contextos sociais específicos, reproduzindo-se identidades e políticas",Value,232
5d04a8d7896a7fea069f6997,B,46,"[[4377, 4481]]","No futebol, os jogadores, clubes e equipas nacionais são representações de comunidades, regiões e países",Fact,233
5d04a8d7896a7fea069f6997,B,47,"[[4618, 4714]]","Nesses momentos não são apenas as equipas que estão em causa, mas também as comunidades e nações",Value,234
5d04a8d7896a7fea069f6997,B,48,"[[4500, 4616]]","evidente a partir do momento em que se coloca um emblema ao peito, se envergam determinadas cores e se canta um hino",Value,235
5d04a8d7896a7fea069f6997,B,54,"[[4915, 5031]]","O futebol é efetivamente um jogo simples, complexificado pelas múltiplas expressões sociais que lhe dão consistência",Value,236
5d04a8d7896a7fea069f6997,B,55,"[[5033, 5180]]","Afirmar que nada tem a ver com política, é o mesmo que afirmar que o futebol nada tem a ver com economia ou cultura, retirando-lhe assim a essência",Value,237
5d04a8d7896a7fea069f6997,D,0,"[[778, 886]]","Referindo-se aos incidentes, o presidente da UEFA, Michel Platini, afirmou estar muito triste com o sucedido",Value(-),238
5d04a8d7896a7fea069f6997,D,1,"[[895, 940]]",“o jogo não deve ser confundido com política”,Value,239
5d04a8d7896a7fea069f6997,D,3,"[[2588, 2649], [2708, 2877]]","Cientes desta “intimidade”, a UEFA, já nesta época de 2014/15 determinou que não se realizassem jogos das competições europeias em território israelita e condicionou o sorteio para que clubes ucranianos e russos não se encontrassem",Value,240
5d04a8d7896a7fea069f6997,D,4,"[[2662, 2706]]",vários cenários de tensão política e militar,Fact,241
5d04a8d7896a7fea069f6997,D,6,"[[3123, 3176]]",Se assim fosse muitos outros jogos não se realizariam,Value,242
5d04a8d7896a7fea069f6997,D,7,"[[3184, 3264]]",a rivalidade e a tensão que lhes estão associadas também os classificam como tal,Fact,243
5d04a8d7896a7fea069f6997,D,9,"[[3402, 3476], [3509, 3620]]","O paradoxo no discurso dos responsáveis máximos do futebol é a insistência na ausência da expressão política do jogo, como se este fosse um universo à parte imune à realidade circundante",Value,244
5d04a8d7896a7fea069f6997,D,10,"[[3488, 3507]]",todas as evidências,Fact,245
5d04a8d7896a7fea069f6997,D,12,"[[3623, 3716]]",Retirar a expressão política do futebol é retirar-lhe uma das componentes que lhe dão sentido,Value,246
5d04a8d7896a7fea069f6997,D,13,"[[3739, 3927]]","nos primórdios do movimento olímpico, o barão de Coubertain entendeu que o desporto tinha uma importante função política, nomeadamente ao nível diplomático de promoção da paz internacional",Fact,247
5d04a8d7896a7fea069f6997,D,15,"[[4078, 4137]]",que fosse a política a condicionar negativamente o desporto,Value,248
5d04a8d7896a7fea069f6997,D,16,"[[3929, 4067]]","Esperando-se que o desporto condicionasse positivamente a política, dificilmente se supunha que a interação ocorresse em sentido contrário",Value,249
5d04a8d7896a7fea069f6997,D,18,"[[4274, 4374]]",seria inevitável não haver uma dimensão política a mediar esta forma de relacionamento internacional,Value,250
5d04a8d7896a7fea069f6997,D,20,"[[4166, 4205]]",a globalização da competição desportiva,Fact,251
5d04a8d7896a7fea069f6997,D,21,"[[4208, 4272]]",o consequente encontro de equipas que representam Estados-nações,Fact,252
5d04a8d7896a7fea069f6997,D,23,"[[4726, 4912]]","não se joga apenas por jogar, joga-se em representação de alguém, contra adversários construídos e reconstruídos em contextos sociais específicos, reproduzindo-se identidades e políticas",Value,253
5d04a8d7896a7fea069f6997,D,24,"[[4618, 4678]]",Nesses momentos não são apenas as equipas que estão em causa,Fact,254
5d04a8d7896a7fea069f6997,D,25,"[[4684, 4714]]",também as comunidades e nações,Fact,255
5d04a8d7896a7fea069f6997,D,27,"[[4377, 4616]]","No futebol, os jogadores, clubes e equipas nacionais são representações de comunidades, regiões e países, tornando-se isso evidente a partir do momento em que se coloca um emblema ao peito, se envergam determinadas cores e se canta um hino",Fact,256
5d04a8d7896a7fea069f6997,D,30,"[[5150, 5180]]",retirando-lhe assim a essência,Value,257
5d04a8d7896a7fea069f6997,D,31,"[[5033, 5148]]","Afirmar que nada tem a ver com política, é o mesmo que afirmar que o futebol nada tem a ver com economia ou cultura",Value,258
5d04ad52896a7fea069f9c0d,A,0,"[[158, 168]]",Não admira,Value,259
5d04ad52896a7fea069f9c0d,A,1,"[[189, 343]]","o que está em jogo é a permissão de acesso por parte de uns relativos estranhos, até há poucos anos, às cada vez maiores receitas do futebol internacional",Value,260
5d04ad52896a7fea069f9c0d,A,3,"[[2231, 2276]]",Surpreende de alguma forma este corte radical,Value,261
5d04ad52896a7fea069f9c0d,A,4,"[[2285, 2487]]","existiam expectativas entre os diversos intervenientes, incluindo federações nacionais de ligas de topo, como a espanhola, de que o caminho fosse o da regulação da intervenção dos investidores terceiros",Value,262
5d04ad52896a7fea069f9c0d,A,6,"[[1127, 1189]]",este tipo de investimentos prejudicam os clubes no longo prazo,Value(-),263
5d04ad52896a7fea069f9c0d,A,7,"[[1194, 1249]]",colocá-los num ciclo de dívida e dependência crescentes,Value(-),264
5d04ad52896a7fea069f9c0d,A,8,"[[1251, 1304]]",retirando-lhes poder efectivo de gestão dos jogadores,Value(-),265
5d04ad52896a7fea069f9c0d,A,9,"[[1330, 1379]]",influenciando as suas políticas de transferências,Value(-),266
5d04ad52896a7fea069f9c0d,A,13,"[[1670, 1700]]",não seriam bons para o futebol,Value(-),267
5d04ad52896a7fea069f9c0d,A,14,"[[1709, 1778]]",colocariam riscos significativos quanto à integridade das competições,Value,268
5d04ad52896a7fea069f9c0d,A,16,"[[1795, 1854]]",falta de transparência quanto à identidade dos investidores,Value(-),269
5d04ad52896a7fea069f9c0d,A,17,"[[1860, 2022]]","possibilidade de estes exercerem influência injustificada sobre jogadores, treinadores ou dirigentes de clubes, ou de mecanismos ilegais de viciação de resultados",Value(-),270
5d04ad52896a7fea069f9c0d,B,0,"[[158, 168]]",Não admira,Value,271
5d04ad52896a7fea069f9c0d,B,1,"[[189, 343]]","o que está em jogo é a permissão de acesso por parte de uns relativos estranhos, até há poucos anos, às cada vez maiores receitas do futebol internacional",Value,272
5d04ad52896a7fea069f9c0d,B,3,"[[606, 681]]",a TPO assegura o acesso dos clubes a meios extraordinários de financiamento,Value,273
5d04ad52896a7fea069f9c0d,B,4,"[[687, 836]]",lhes permitem competir a um nível mais elevado do que aquele que lhes seria possível recorrendo apenas a receitas ordinárias e endividamento bancário,Value(+),274
5d04ad52896a7fea069f9c0d,B,5,"[[857, 930]]",maior competitividade das provas e alternância entre os clubes vencedores,Value(+),275
5d04ad52896a7fea069f9c0d,B,8,"[[1127, 1189]]",este tipo de investimentos prejudicam os clubes no longo prazo,Value(-),276
5d04ad52896a7fea069f9c0d,B,9,"[[1191, 1249]]",ao colocá-los num ciclo de dívida e dependência crescentes,Value(-),277
5d04ad52896a7fea069f9c0d,B,10,"[[1251, 1326]]","retirando-lhes poder efectivo de gestão dos jogadores, seu activo principal",Value(-),278
5d04ad52896a7fea069f9c0d,B,11,"[[1330, 1379]]",influenciando as suas políticas de transferências,Value,279
5d04ad52896a7fea069f9c0d,B,16,"[[1399, 1422]]",prejudicam os jogadores,Value(-),280
5d04ad52896a7fea069f9c0d,B,17,"[[1428, 1523]]",passam a deixar de ser donos da sua carreira transformando-se em meros activos transaccionáveis,Value(-),281
5d04ad52896a7fea069f9c0d,B,18,"[[1525, 1571]]",sujeitos a períodos de mobilidade muito curtos,Value,282
5d04ad52896a7fea069f9c0d,B,19,"[[1586, 1660]]","muitas transferências, necessárias para gerar rendimentos aos investidores",Value,283
5d04ad52896a7fea069f9c0d,B,23,"[[1670, 1700]]",não seriam bons para o futebol,Value(-),284
5d04ad52896a7fea069f9c0d,B,24,"[[1720, 1778]]",riscos significativos quanto à integridade das competições,Value(-),285
5d04ad52896a7fea069f9c0d,B,25,"[[1795, 1854]]",falta de transparência quanto à identidade dos investidores,Value(-),286
5d04ad52896a7fea069f9c0d,B,26,"[[1860, 1970]]","possibilidade de estes exercerem influência injustificada sobre jogadores, treinadores ou dirigentes de clubes",Value(-),287
5d04ad52896a7fea069f9c0d,B,27,"[[1978, 2022]]",mecanismos ilegais de viciação de resultados,Value(-),288
5d04ad52896a7fea069f9c0d,B,32,"[[2028, 2097]]","A FIFA hesitou muitos anos, entre proibição e regulação da actividade",Value,289
5d04ad52896a7fea069f9c0d,B,33,"[[2103, 2160]]",acabou por optar no final de 2014 pela proibição completa,Fact,290
5d04ad52896a7fea069f9c0d,B,35,"[[2231, 2276]]",Surpreende de alguma forma este corte radical,Value,291
5d04ad52896a7fea069f9c0d,B,36,"[[2285, 2487]]","existiam expectativas entre os diversos intervenientes, incluindo federações nacionais de ligas de topo, como a espanhola, de que o caminho fosse o da regulação da intervenção dos investidores terceiros",Value,292
5d04ad52896a7fea069f9c0d,B,38,"[[2684, 2717]]","nada contém, a priori, de ilícito",Value,293
5d04ad52896a7fea069f9c0d,B,39,"[[2719, 2754]]",com base em meros riscos ou perigos,Value,294
5d04ad52896a7fea069f9c0d,B,40,"[[2642, 2681]]",actividade que não é do foro desportivo,Value,295
5d04ad52896a7fea069f9c0d,B,41,"[[2594, 2634]]","porventura, excessivo este corte radical",Value(-),296
5d04ad52896a7fea069f9c0d,D,0,"[[1127, 1189]]",este tipo de investimentos prejudicam os clubes no longo prazo,Value(-),297
5d04ad52896a7fea069f9c0d,D,1,"[[1194, 1249]]",colocá-los num ciclo de dívida e dependência crescentes,Fact,298
5d04ad52896a7fea069f9c0d,D,2,"[[1251, 1326]]","retirando-lhes poder efectivo de gestão dos jogadores, seu activo principal",Fact,299
5d04ad52896a7fea069f9c0d,D,3,"[[1330, 1379]]",influenciando as suas políticas de transferências,Fact,300
5d04ad52896a7fea069f9c0d,D,7,"[[1428, 1523]]",passam a deixar de ser donos da sua carreira transformando-se em meros activos transaccionáveis,Fact,301
5d04ad52896a7fea069f9c0d,D,8,"[[1388, 1422]]",igualmente prejudicam os jogadores,Value(-),302
